NC_009265|Aethionema_cordifolium|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_malvids_Brassicales_Brassicaceae_Aethionemeae_Aethionema
NC_009266|Aethionema_grandiflorum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_malvids_Brassicales_Brassicaceae_Aethionemeae_Aethionema
NC_030544|Afrolicania_elaeosperma|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_fabids_Malpighiales_Chrysobalanaceae_Afrolicania
NC_035971|Agapanthus_coddii|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Amaryllidaceae_Agapanthoideae_Agapanthus
NC_023119|Agathis_dammara|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Pinidae_Araucariales_Araucariaceae_Agathis
NC_032053|Agave_americana|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Asparagaceae_Agavoideae_Agave
NC_032696|Agave_attenuata|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Asparagaceae_Agavoideae_Agave
NC_015621|Ageratina_adenophora|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_campanulids_Asterales_Asteraceae_Asteroideae_Heliantheae_alliance_Eupatorieae_Ageratina
NC_023357|Agrostemma_githago|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_Caryophyllales_Caryophyllaceae_Sileneae_Agrostemma
NC_037162|Agrostis_gigantea|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Poodae_Poeae_Poeae_Chloroplast_Group_1_(Aveneae_type)_Agrostidinae_Agrostis 
NC_008591|Agrostis_stolonifera|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Poodae_Poeae_Poeae_Chloroplast_Group_1_(Aveneae_type)_Agrostidinae_Agrostis 
NC_037696|Ailanthus_altissima|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_malvids_Sapindales_Simaroubaceae_Ailanthus
NC_023102|Ajuga_reptans|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Lamiales_Lamiaceae_Teucrioideae_Ajuga
NC_033913|Akebia_quinata|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Ranunculales_Lardizabalaceae_Lardizabaloideae_Lardizabaleae_Akebia
NC_029427|Akebia_trifoliata|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Ranunculales_Lardizabalaceae_Lardizabaloideae_Lardizabaleae_Akebia
NC_037930|Alafia_barteri|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_lamiids_Gentianales_Apocynaceae_Apocynoideae_Nerieae_Alafiinae_Alafia
NC_034987|Albizia_odoratissima|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_fabids_Fabales_Fabaceae_Caesalpinioideae_mimosoid_clade_Ingeae_Albizia
NC_032697|Albuca_kirkii|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Hyacinthaceae_Ornithogaloideae_Albuca
NC_035416|Aldrovanda_vesiculosa|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_Caryophyllales_Droseraceae_Aldrovanda
NC_033412|Aletris_fauriei|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Dioscoreales_Nartheciaceae_Aletris
NC_033411|Aletris_spicata|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Dioscoreales_Nartheciaceae_Aletris
NC_024813|Allium_cepa|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Amaryllidaceae_Allioideae_Allieae_Allium
NC_037199|Allium_obliquum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Amaryllidaceae_Allioideae_Allieae_Allium
NC_037432|Allium_prattii|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Amaryllidaceae_Allioideae_Allieae_Allium
NC_031829|Allium_sativum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Amaryllidaceae_Allioideae_Allieae_Allium
NC_037240|Allium_victorialis|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Asparagales_Amaryllidaceae_Allioideae_Allieae_Allium
NC_035517|Alloeochaete_namuliensis|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_PACMAD_clade_Danthonioideae_Danthonioideae_incertae_sedis_Alloeochaete
NC_035518|Alloeochaete_oreogena|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_PACMAD_clade_Danthonioideae_Danthonioideae_incertae_sedis_Alloeochaete
NC_035519|Alloeochaete_uluguruensis|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_PACMAD_clade_Danthonioideae_Danthonioideae_incertae_sedis_Alloeochaete
NC_031875|Allomaieta_villosa|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_malvids_Myrtales_Melastomataceae_Allomaieta
NC_022413|Allosyncarpia_ternata|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_malvids_Myrtales_Myrtaceae_Myrtoideae_Eucalypteae_Allosyncarpia
NC_027951|Alloteropsis_angusta|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_PACMAD_clade_Panicoideae_Panicodae_Paniceae_Boivinellinae_Alloteropsis
NC_027952|Alloteropsis_cimicina|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_PACMAD_clade_Panicoideae_Panicodae_Paniceae_Boivinellinae_Alloteropsis
